Trade Date,Strike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,480,2024-01-19,c,0.47,0.2,0.89,0.0911,0.1185,33,0,0.0387,0.0026,0.2435,-0.0084,0.0839
2023-07-03,485,2024-01-19,c,0.45,0.15,0.7,0.0928,0.1192,16,0,0.0297,0.0021,0.1903,-0.0068,0.0645
2023-07-03,490,2024-01-19,c,0.26,0.1,0.74,0.0932,0.1272,30,0,0.0224,0.0017,0.1565,-0.0053,0.0486
2023-07-03,495,2024-01-19,c,0.2,0.05,0.75,0.0908,0.1336,133,0,0.0168,0.0013,0.1276,-0.0041,0.0365
2023-07-03,500,2024-01-19,c,0.2,0.05,0.35,0.0955,0.1228,114,0,0.0131,0.001,0.101,-0.0034,0.0285
2023-07-03,505,2024-01-19,c,0.2,0,0.75,0,0.1469,21,0,0.0063,0.0006,0.063,-0.0016,0.0137
2023-07-03,510,2024-01-19,c,0.2,0,0.35,0,0.1347,27,0,0.0047,0.0004,0.0361,-0.0013,0.0103
2023-07-03,515,2024-01-19,c,0.2,0,0.75,0,0.1589,16,0,0.003,0.0003,0.0283,-0.0008,0.0065
2023-07-03,520,2024-01-19,c,0.2,0,0.76,0,0.1647,170,0,0.002,0.0002,0.0213,-0.0006,0.0044
2023-07-03,525,2024-01-19,c,0.2,0,0.74,0,0.1705,11,0,0.0013,0.0001,0.014,-0.0004,0.0029
2023-07-03,530,2024-01-19,c,0.2,0,0.76,0,0.1761,14,0,0.0009,0.0001,0.0084,-0.0003,0.0019
2023-07-03,535,2024-01-19,c,0.2,0,0.74,0,0.1816,17,0,0.0006,0.0001,0.006,-0.0002,0.0013
2023-07-03,540,2024-01-19,c,0.2,0,0.76,0,0.187,5,0,0.0004,0,0.0043,-0.0001,0.0008
2023-07-03,545,2024-01-19,c,0.2,0,0.74,0,0.1923,21,0,0.0002,0,0.003,-0.0001,0.0005
2023-07-03,550,2024-01-19,c,0.2,0,0.75,0,0.1976,23,0,0.0001,0,0.0021,-0.0001,0.0003
2023-07-03,555,2024-01-19,c,0.2,0,0.74,0,0.2028,104,0,0.0001,0,0.0015,0,0.0002
2023-07-03,560,2024-01-19,c,0.2,0,0.75,0,0.208,11,0,0.0001,0,0.0007,0,0.0001
2023-07-03,565,2024-01-19,c,0.2,0.05,0.2,0.1506,0.1757,1267,0,0,0,0.0007,0,0.0001
2023-07-03,570,2024-01-19,c,0,0,0.75,0,0.2181,9,0,0,0,0.0003,0,0
2023-07-03,575,2024-01-19,c,0,0,0.74,0,0.2231,3,0,0,0,0.0002,0,0
2023-07-03,580,2024-01-19,c,0,0,0.75,0,0.228,286,0,0,0,0.0001,0,0
2023-07-03,585,2024-01-19,c,0,0,0.74,0,0.2328,0,0,0,0,0.0001,0,0
2023-07-03,590,2024-01-19,c,0,0,0.75,0,0.2375,0,0,0,0,0.0001,0,0
2023-07-03,595,2024-01-19,c,0,0,0.74,0,0.2421,0,0,0,0,0,0,0
2023-07-03,600,2024-01-19,c,0,0,0.75,0,0.2467,40,0,0,0,0,0,0
2023-07-03,605,2024-01-19,c,0,0,0.74,0,0.2512,12,0,0,0,0,0,0
2023-07-03,610,2024-01-19,c,0,0,0.75,0,0.2557,10,0,0,0,0,0,0
2023-07-03,615,2024-01-19,c,0,0,0.76,0,0.2601,25,0,0,0,0,0,0
2023-07-03,620,2024-01-19,c,0,0,0.75,0,0.2645,5,0,0,0,0,0,0
2023-07-03,625,2024-01-19,c,0,0,0.76,0,0.2689,4,0,0,0,0,0,0
2023-07-03,630,2024-01-19,c,0,0,0.05,0,0.1984,335,0,0,0,0,0,0
2023-07-03,635,2024-01-19,c,0,0,0.76,0,0.2775,50,0,0,0,0,0,0
2023-07-03,640,2024-01-19,c,0,0,0.74,0,0.2817,1,0,0,0,0,0,0
2023-07-03,645,2024-01-19,c,0,0,0.76,0,0.2859,0,0,0,0,0,0,0
2023-07-03,650,2024-01-19,c,0,0,0.74,0,0.2901,7,0,0,0,0,0,0
2023-07-03,165,2024-01-19,p,0,0,0.76,0,0.6015,100,0,0,0,0.0007,0,-0.0035
2023-07-03,170,2024-01-19,p,0,0,0.74,0,0.5836,11,0,0,0,0.0007,0,-0.0037
2023-07-03,175,2024-01-19,p,0,0,0.75,0,0.5662,4,0,0,0,0.0012,0,-0.004
2023-07-03,180,2024-01-19,p,0,0,0.74,0,0.5494,40,0,0,0,0.0015,0,-0.0044
2023-07-03,185,2024-01-19,p,0,0,0.75,0,0.5331,6,0,0,0,0.0021,0,-0.0047
2023-07-03,190,2024-01-19,p,0.01,0,0.74,0,0.5169,2,0,0,0,0.0029,0,-0.0051
2023-07-03,195,2024-01-19,p,0.01,0,0.75,0,0.5011,17,0,0,0,0.0041,0,-0.0055
2023-07-03,200,2024-01-19,p,0.01,0,0.74,0,0.4858,225,0,0,0,0.0057,0,-0.0059
2023-07-03,205,2024-01-19,p,0.03,0.05,0.75,0.3419,0.472,22,0,-0.0073,0,0.0105,-0.0062,-1.8176
2023-07-03,210,2024-01-19,p,0.05,0.05,0.74,0.3311,0.4575,12,0,-0.0076,0,0.0142,-0.0062,-1.881
2023-07-03,215,2024-01-19,p,0.06,0.05,0.8,0.3206,0.4478,10,0,-0.0082,0.0001,0.0191,-0.0065,-2.019
2023-07-03,220,2024-01-19,p,0.08,0.1,0.79,0.3323,0.434,24,0,-0.01,0.0001,0.0252,-0.0077,-2.4765
2023-07-03,225,2024-01-19,p,0.1,0.1,0.9,0.3216,0.4285,17,0,-0.011,0.0001,0.0257,-0.0082,-2.7267
2023-07-03,230,2024-01-19,p,0.13,0.1,0.94,0.3111,0.4184,8,0,-0.0118,0.0001,0.0339,-0.0084,-2.9013
2023-07-03,235,2024-01-19,p,0.17,0.15,1,0.3141,0.4086,0,0,-0.0138,0.0002,0.0438,-0.0096,-3.4046
2023-07-03,240,2024-01-19,p,0.22,0.15,1.06,0.3034,0.3987,59,0,-0.0147,0.0002,0.0565,-0.0098,-3.6172
2023-07-03,245,2024-01-19,p,0.39,0.25,1.1,0.3122,0.3884,98,0,-0.0177,0.0002,0.0714,-0.0115,-4.3729
2023-07-03,250,2024-01-19,p,0.4,0.35,1.27,0.3151,0.3842,60,0,-0.0212,0.0003,0.0724,-0.0134,-5.2508
2023-07-03,255,2024-01-19,p,0.39,0.3,1.6,0.2975,0.3888,19,0,-0.0236,0.0003,0.0911,-0.0143,-5.8325
2023-07-03,260,2024-01-19,p,0.48,0.36,1.83,0.2932,0.3843,353,0,-0.0268,0.0004,0.1128,-0.0158,-6.6416
2023-07-03,265,2024-01-19,p,0.58,0.35,1.99,0.2825,0.379,24,0,-0.0292,0.0004,0.1146,-0.0165,-7.2262
2023-07-03,270,2024-01-19,p,1,0.51,1.37,0.2864,0.3386,15,0,-0.0282,0.0005,0.1417,-0.0151,-6.9201
2023-07-03,275,2024-01-19,p,1,0.6,1.44,0.2838,0.3311,70,0,-0.0318,0.0006,0.1719,-0.0164,-7.8006
2023-07-03,280,2024-01-19,p,1.11,0.7,1.55,0.28,0.3228,18,0,-0.0354,0.0007,0.1744,-0.0176,-8.6862
2023-07-03,285,2024-01-19,p,1.2,0.74,1.64,0.2721,0.3146,22,0,-0.0384,0.0008,0.2101,-0.0183,-9.4191
2023-07-03,290,2024-01-19,p,1.33,0.85,1.75,0.267,0.3065,51,0,-0.0424,0.0009,0.2499,-0.0194,-10.3943
2023-07-03,295,2024-01-19,p,1.48,0.99,1.93,0.2638,0.3012,146,0,-0.0481,0.001,0.253,-0.0211,-11.7798
2023-07-03,300,2024-01-19,p,1.82,0.8,2.85,0.243,0.3155,150,0,-0.0549,0.0011,0.2976,-0.0232,-13.4616
2023-07-03,305,2024-01-19,p,1.8,1.73,1.93,0.2707,0.2773,189,0,-0.0612,0.0013,0.3411,-0.0248,-15.0111
2023-07-03,310,2024-01-19,p,2.02,1.9,2.1,0.2641,0.2698,66,0,-0.0671,0.0014,0.3509,-0.0259,-16.4423
2023-07-03,315,2024-01-19,p,2.19,2.08,2.28,0.258,0.2636,54,0,-0.0741,0.0016,0.4046,-0.0273,-18.1509
2023-07-03,320,2024-01-19,p,2.42,2.3,2.55,0.2519,0.2581,63,0,-0.0821,0.0017,0.4096,-0.0289,-20.1055
2023-07-03,325,2024-01-19,p,2.59,2.47,2.77,0.2449,0.2522,61,0,-0.0904,0.0019,0.4671,-0.0302,-22.1222
2023-07-03,330,2024-01-19,p,2.89,2.7,2.95,0.2379,0.2433,621,1,-0.0985,0.0021,0.4732,-0.0311,-24.0526
2023-07-03,335,2024-01-19,p,3.09,2.96,3.26,0.2322,0.2385,90,0,-0.1095,0.0023,0.5341,-0.0329,-26.7506
2023-07-03,340,2024-01-19,p,3.44,3.3,3.6,0.2263,0.2319,79,0,-0.1209,0.0025,0.5969,-0.0343,-29.5234
2023-07-03,345,2024-01-19,p,3.81,3.65,3.95,0.2195,0.225,193,0,-0.1329,0.0028,0.6041,-0.0355,-32.4199
2023-07-03,350,2024-01-19,p,4.12,3.9,4.3,0.2123,0.2188,272,0,-0.1465,0.003,0.6687,-0.0368,-35.7215
2023-07-03,355,2024-01-19,p,4.59,4.36,4.76,0.2063,0.2124,39,0,-0.1619,0.0033,0.6766,-0.0381,-39.4424
2023-07-03,360,2024-01-19,p,4.93,4.8,5.2,0.2008,0.2067,303,0,-0.1796,0.0036,0.741,-0.0396,-43.7546
2023-07-03,365,2024-01-19,p,5.55,5.37,5.57,0.1947,0.1973,58,0,-0.1971,0.004,0.8046,-0.0403,-47.9611
2023-07-03,370,2024-01-19,p,5.93,5.76,6.16,0.1879,0.1929,89,0,-0.2188,0.0044,0.8145,-0.0415,-53.2367
2023-07-03,375,2024-01-19,p,6.72,6.5,6.9,0.1814,0.1862,37,0,-0.2419,0.0048,0.8759,-0.0424,-58.8363
2023-07-03,380,2024-01-19,p,7.26,7.05,7.45,0.1751,0.1796,75,0,-0.2676,0.0052,0.9331,-0.043,-65.0683
2023-07-03,385,2024-01-19,p,8.22,8.02,8.42,0.169,0.1732,15,0,-0.2965,0.0057,0.947,-0.0435,-72.0751
2023-07-03,390,2024-01-19,p,8.94,8.73,9.12,0.1628,0.1667,42,0,-0.3283,0.0063,1.0014,-0.0436,-79.8223
2023-07-03,395,2024-01-19,p,10.01,9.8,10.3,0.1563,0.161,15,0,-0.3639,0.0069,1.0506,-0.0436,-88.4812
2023-07-03,400,2024-01-19,p,11.11,10.81,11.31,0.1493,0.1539,62,0,-0.4025,0.0076,1.0944,-0.0427,-97.8459
2023-07-03,405,2024-01-19,p,12.5,12.3,12.8,0.1435,0.1479,92,240,-0.4456,0.0084,1.1324,-0.0418,-108.3982
2023-07-03,410,2024-01-19,p,13.97,13.59,14.28,0.1357,0.1417,34,0,-0.4925,0.0091,1.1658,-0.0399,-119.8314
2023-07-03,415,2024-01-19,p,15.92,15.7,16.2,0.1308,0.1351,12,0,-0.5431,0.0099,1.1951,-0.0378,-132.3235
2023-07-03,420,2024-01-19,p,18.02,17.62,18.32,0.1238,0.1302,4,0,-0.5969,0.0106,1.1857,-0.0348,-145.6399
2023-07-03,425,2024-01-19,p,20.95,20.1,21.9,0.1144,0.1322,0,0,-0.6502,0.0111,1.197,-0.0321,-159.1334
2023-07-03,430,2024-01-19,p,24.08,23.17,24.85,0.1094,0.1293,1,0,-0.7036,0.0112,1.1348,-0.0286,-172.7989
2023-07-03,435,2024-01-19,p,27.52,27.3,29.5,0.102,0.1365,0,0,-0.7476,0.0109,1.0384,-0.0261,-184.7101
2023-07-03,440,2024-01-19,p,31.79,30.84,33.11,0,0.1364,0,0,-0.9256,0.0103,1.0107,-0.0039,-224.8146
2023-07-03,445,2024-01-19,p,37.17,36.1,38.4,0,0.147,0,0,-0.9388,0.0093,0.8715,-0.0035,-230.4507
2023-07-03,450,2024-01-19,p,41.68,40.32,42.99,0,0.16,0,0,-0.9456,0.0082,0.7191,-0.0034,-234.6893
2023-07-03,455,2024-01-19,p,47.17,46,48.4,0,0.1695,0,0,-0.9541,0.007,0.6597,-0.003,-239.3012
2023-07-03,460,2024-01-19,p,52.87,51.58,54.21,0,0.182,0,0,-0.9581,0.0059,0.5953,-0.0029,-242.9245
2023-07-03,465,2024-01-19,p,57.17,55.8,58.6,0,0.194,0,0,-0.9616,0.0049,0.4468,-0.003,-246.4312
2023-07-03,470,2024-01-19,p,63,61.71,64.35,0,0.2025,0,0,-0.9666,0.004,0.3893,-0.0026,-250.28
2023-07-03,475,2024-01-19,p,67.17,65.8,68.5,0,0.2125,0,0,-0.9699,0.0033,0.3336,-0.0023,-253.7453
2023-07-03,480,2024-01-19,p,73.25,72.06,74.5,0,0.2205,0,0,-0.9735,0.0026,0.2435,-0.002,-257.2668
2023-07-03,485,2024-01-19,p,76.66,75.1,78.67,0,0.2438,0,0,-0.9684,0.0021,0.1903,-0.0034,-258.9223
2023-07-03,490,2024-01-19,p,83.4,82.11,84.85,0,0.243,0,0,-0.9761,0.0017,0.1565,-0.002,-263.3084
2023-07-03,495,2024-01-19,p,86.59,84.73,88.21,0,0.2559,0,0,-0.9763,0.0013,0.1276,-0.0022,-266.1009
2023-07-03,500,2024-01-19,p,93.55,92.26,95.61,0,0.272,0,0,-0.9749,0.001,0.101,-0.003,-268.5634
2023-07-03,505,2024-01-19,p,96.36,94.51,98.18,0,0.2738,0,0,-0.9802,0.0006,0.063,-0.005,-272.4497
2023-07-03,510,2024-01-19,p,102.17,100.6,103.4,0,0.2708,0,0,-0.9854,0.0004,0.0361,-0.0038,-276.2985
2023-07-03,515,2024-01-19,p,106.28,104.52,108.19,0,0.293,0,0,-0.982,0.0003,0.0283,-0.0049,-278.3252
2023-07-03,520,2024-01-19,p,112.17,111.2,114.1,0,0.3015,0,0,-0.983,0.0002,0.0213,-0.0048,-281.287
2023-07-03,525,2024-01-19,p,116,114.64,117.22,0,0.2955,0,0,-0.9879,0.0001,0.014,-0.0035,-285.0642
2023-07-03,530,2024-01-19,p,122.17,120.5,124.1,0,0.3179,0,0,-0.985,0.0001,0.0084,-0.0046,-287.1837
2023-07-03,535,2024-01-19,p,125.9,124.64,127.61,0,0.3219,0,0,-0.9867,0.0001,0.006,-0.0041,-290.3014
2023-07-03,540,2024-01-19,p,132.17,131.1,133.5,0,0.3215,0,0,-0.9892,0,0.0043,-0.0034,-293.581
2023-07-03,545,2024-01-19,p,135.8,133.95,137.41,0,0.3356,0,0,-0.9885,0,0.003,-0.0038,-296.1574
2023-07-03,550,2024-01-19,p,142.17,140.4,143.9,0,0.3453,0,0,-0.9886,0,0.0021,-0.0039,-298.9307
2023-07-03,555,2024-01-19,p,145.45,144.2,147.26,0,0.355,0,0,-0.9887,0,0.0015,-0.004,-301.6888
2023-07-03,560,2024-01-19,p,152.17,150.3,154.5,0,0.3722,0,0,-0.9872,0,0.0007,-0.0046,-304.125
2023-07-03,565,2024-01-19,p,155.34,153.59,157.44,0,0.3804,0,0,-0.9873,0,0.0007,-0.0016,-306.871
2023-07-03,570,2024-01-19,p,162.17,160.6,164.2,0,0.3814,0,0,-0.9893,0,0.0003,-0.0041,-310.0492
2023-07-03,575,2024-01-19,p,169.4,167.61,171.25,0,0.3845,0,0,-0.9904,0,0.0002,-0.0037,-313.0313
2023-07-03,580,2024-01-19,p,172.17,170.4,174.2,0,0.3959,0,0,-0.9901,0,0.0001,-0.0039,-315.7047
2023-07-03,585,2024-01-19,p,179.53,178.14,181.59,0,0.4029,0,0,-0.9905,0,0.0001,-0.0039,-318.5258
2023-07-03,590,2024-01-19,p,180.96,179.4,182.57,0,0.401,0,0,-0.9921,0,0.0001,-0.0033,-321.6068
2023-07-03,595,2024-01-19,p,189.98,188.28,191.73,0,0.4101,0,0,-0.9921,0,0,-0.0034,-324.3452
2023-07-03,600,2024-01-19,p,190.89,189.03,192.71,0,0.4191,0,0,-0.9921,0,0,-0.0034,-327.0814
2023-07-03,605,2024-01-19,p,200.13,198.53,201.98,0,0.4258,0,0,-0.9923,0,0,-0.0034,-329.8752
2023-07-03,610,2024-01-19,p,200.82,199.06,202.44,0,0.428,0,0,-0.9931,0,0,-0.0031,-332.7804
2023-07-03,615,2024-01-19,p,207.17,205.5,209,0,0.439,0,0,-0.9928,0,0,-0.0033,-335.4579
2023-07-03,620,2024-01-19,p,210.4,208.84,212.02,0,0.4411,0,0,-0.9935,0,0,-0.003,-338.3501
2023-07-03,625,2024-01-19,p,217.17,215.6,218.7,0,0.4451,0,0,-0.9939,0,0,-0.0029,-341.1792
2023-07-03,630,2024-01-19,p,220.32,218.86,222.03,0,0.4562,0,0,-0.9936,0,0,-0.0031,-343.8565
2023-07-03,635,2024-01-19,p,227.17,225.6,229.2,0,0.4692,0,0,-0.9931,0,0,-0.0034,-346.488
2023-07-03,640,2024-01-19,p,229.85,228.2,231.56,0,0.4687,0,0,-0.994,0,0,-0.003,-349.4087
2023-07-03,645,2024-01-19,p,237.17,235.3,239.1,0,0.4796,0,0,-0.9937,0,0,-0.0032,-352.0889
2023-07-03,650,2024-01-19,p,239.75,238,241.66,0,0.4857,0,0,-0.9939,0,0,-0.0032,-354.8663
2023-07-03,165,2024-06-21,c,245.29,245.1,250,0,0.6397,0,0,0.9851,0.0001,0.0224,-0.0074,1.4324
2023-07-03,170,2024-06-21,c,237.72,237.89,242.54,0.3764,0.6276,0,0,0.9848,0,0.024,-0.008,1.4958
2023-07-03,175,2024-06-21,c,235.79,235.6,240.5,0,0.6065,1,0,0.9842,0.0001,0.0263,-0.0088,1.5523
2023-07-03,180,2024-06-21,c,228.36,228.4,233.25,0.3382,0.5976,3,0,0.9836,0.0001,0.0327,-0.0097,1.6055
2023-07-03,185,2024-06-21,c,226.33,226.1,231,0,0.5747,0,0,0.9829,0.0001,0.0413,-0.0106,1.6574
2023-07-03,190,2024-06-21,c,224.56,224.45,229.52,0.2874,0.5655,0,0,0.9821,0.0001,0.0416,-0.0116,1.7063
2023-07-03,195,2024-06-21,c,219.27,217.1,222,0.3491,0.5565,0,0,0.9812,0.0001,0.0526,-0.0126,1.754
2023-07-03,200,2024-06-21,c,216.44,214.93,219.89,0,0.5049,2,0,0.978,0.0002,0.0803,-0.0179,1.7881
2023-07-03,205,2024-06-21,c,208.87,207.6,212.5,0,0.4975,11,0,0.9779,0.0002,0.0802,-0.0186,1.8365
2023-07-03,210,2024-06-21,c,206.9,205.81,210.77,0,0.489,0,0,0.9773,0.0002,0.0808,-0.0195,1.8812
2023-07-03,215,2024-06-21,c,196.83,196.78,201.55,0.3081,0.4952,0,0,0.9763,0.0002,0.1065,-0.0171,1.9305
2023-07-03,220,2024-06-21,c,196.39,196.4,201.48,0.3126,0.4892,2,0,0.9746,0.0002,0.1081,-0.0183,1.9712
2023-07-03,225,2024-06-21,c,189.04,187.74,192.71,0,0.4516,0,0,0.9722,0.0003,0.1282,-0.0236,1.9981
2023-07-03,230,2024-06-21,c,189.57,187.27,192.34,0.325,0.4719,50,0,0.9707,0.0003,0.1359,-0.021,2.0486
2023-07-03,235,2024-06-21,c,178.08,178.1,182.96,0.3063,0.453,0,0,0.9682,0.0003,0.1673,-0.0224,2.0848
2023-07-03,240,2024-06-21,c,176.7,175.1,180,0,0.4167,1,0,0.9633,0.0004,0.1975,-0.0288,2.0958
2023-07-03,245,2024-06-21,c,170.38,169.08,174.04,0.3062,0.4364,0,0,0.9628,0.0004,0.2062,-0.0253,2.1538
2023-07-03,250,2024-06-21,c,168.19,166.2,170.9,0.2087,0.3988,2,0,0.9503,0.0006,0.2915,-0.0347,2.1268
2023-07-03,255,2024-06-21,c,162.42,159.66,164.62,0,0.3827,10,0,0.9458,0.0006,0.3445,-0.0366,2.152
2023-07-03,260,2024-06-21,c,159.26,156.6,161.5,0,0.3751,27,0,0.9426,0.0007,0.3484,-0.038,2.1833
2023-07-03,265,2024-06-21,c,153.3,150.58,155.43,0.1916,0.3675,2,0,0.938,0.0008,0.4061,-0.0398,2.2084
2023-07-03,270,2024-06-21,c,150.59,147.6,152.5,0.2112,0.3596,0,0,0.9318,0.0008,0.4136,-0.0421,2.225
2023-07-03,275,2024-06-21,c,144.63,141.67,146.52,0.2187,0.3517,0,0,0.9279,0.0009,0.4761,-0.0434,2.2535
2023-07-03,280,2024-06-21,c,141.65,139.8,143.5,0.2656,0.344,22,0,0.9234,0.001,0.4815,-0.0448,2.2787
2023-07-03,285,2024-06-21,c,135.64,132.54,137.38,0.2228,0.336,1,0,0.9185,0.0011,0.5489,-0.0463,2.3022
2023-07-03,290,2024-06-21,c,132.31,131.3,133.9,0.2692,0.3183,1,0,0.9133,0.0011,0.555,-0.0477,2.3243
2023-07-03,295,2024-06-21,c,126.64,125.32,127.89,0.2635,0.3103,2,0,0.9087,0.0012,0.5603,-0.0488,2.3498
2023-07-03,300,2024-06-21,c,123.65,122.4,125,0.26,0.304,5,0,0.9037,0.0013,0.6316,-0.05,2.3733
2023-07-03,305,2024-06-21,c,120.83,119.47,122.11,0.2537,0.2963,1,0,0.8979,0.0014,0.6382,-0.0512,2.3928
2023-07-03,310,2024-06-21,c,114.7,113.4,116,0.2474,0.2879,10,0,0.8932,0.0015,0.6432,-0.0521,2.4183
2023-07-03,315,2024-06-21,c,111.69,110.35,112.99,0.2412,0.2797,25,0,0.8881,0.0016,0.7161,-0.0529,2.4415
2023-07-03,320,2024-06-21,c,105.86,104.5,107.5,0.236,0.2783,32,0,0.8802,0.0017,0.725,-0.0543,2.4518
2023-07-03,325,2024-06-21,c,102.92,101.6,104.04,0.2309,0.2634,9,0,0.8729,0.0019,0.7329,-0.0555,2.465
2023-07-03,330,2024-06-21,c,96.34,95.06,97.55,0.2249,0.2575,96,0,0.8649,0.002,0.8106,-0.0566,2.4749
2023-07-03,335,2024-06-21,c,94.04,92.77,95.31,0.2205,0.2515,1,0,0.8572,0.0021,0.8186,-0.0575,2.4868
2023-07-03,340,2024-06-21,c,87.81,86.52,89.1,0.2154,0.2459,32,0,0.8491,0.0023,0.8951,-0.0583,2.4969
2023-07-03,345,2024-06-21,c,85.37,84.14,86.68,0.2115,0.2394,1,0,0.8401,0.0025,0.9045,-0.0591,2.5031
2023-07-03,350,2024-06-21,c,79.31,78.04,80.52,0.2067,0.2334,4,0,0.8297,0.0026,0.982,-0.0601,2.5024
2023-07-03,355,2024-06-21,c,75.79,74.6,77,0.203,0.2273,19,0,0.8187,0.0028,0.9939,-0.0608,2.4993
2023-07-03,360,2024-06-21,c,71.08,69.91,72.19,0.1983,0.2207,38,0,0.8075,0.003,1.0677,-0.0615,2.4959
2023-07-03,365,2024-06-21,c,67.56,66.5,68.7,0.1944,0.2149,119,0,0.7952,0.0033,1.0811,-0.062,2.4876
2023-07-03,370,2024-06-21,c,62.95,61.88,64.05,0.19,0.2095,12,0,0.7814,0.0035,1.153,-0.0627,2.4717
2023-07-03,375,2024-06-21,c,59.63,58.5,60.7,0.185,0.2039,96,0,0.7664,0.0037,1.1706,-0.0631,2.4511
2023-07-03,380,2024-06-21,c,55.1,54.05,56.23,0.1806,0.1984,10,0,0.7508,0.004,1.2369,-0.0634,2.4282
2023-07-03,385,2024-06-21,c,51.81,50.7,52.9,0.1753,0.1928,427,0,0.7336,0.0043,1.2581,-0.0636,2.3979
2023-07-03,390,2024-06-21,c,47.44,46.35,48.53,0.1705,0.1872,184,0,0.715,0.0045,1.3202,-0.0636,2.361
2023-07-03,395,2024-06-21,c,44.19,43.2,45.2,0.1659,0.1805,125,0,0.6954,0.0049,1.3728,-0.0634,2.3204
2023-07-03,400,2024-06-21,c,40.12,39.04,41.11,0.1606,0.1756,111,0,0.6735,0.0052,1.4031,-0.0631,2.2689
2023-07-03,405,2024-06-21,c,37,36,38.1,0.156,0.1705,15,0,0.6503,0.0055,1.4504,-0.0625,2.2121
2023-07-03,410,2024-06-21,c,33.16,32.22,34,0.1515,0.1636,68,2,0.6254,0.0058,1.4881,-0.0617,2.147
2023-07-03,415,2024-06-21,c,30.13,29.3,31,0.147,0.1582,35,0,0.5986,0.0062,1.5156,-0.0605,2.0745
2023-07-03,420,2024-06-21,c,27.34,26.55,28.07,0.143,0.1527,148,0,0.5695,0.0065,1.5334,-0.0592,1.9911
2023-07-03,425,2024-06-21,c,23.85,23.1,24.8,0.1381,0.1489,41,0,0.5384,0.0068,1.5885,-0.0574,1.8984
2023-07-03,430,2024-06-21,c,21.13,20.47,21.69,0.1335,0.141,31,0,0.5053,0.0071,1.6042,-0.0553,1.7962
2023-07-03,435,2024-06-21,c,18.04,17.38,18.38,0.1292,0.1355,41,0,0.4701,0.0074,1.6113,-0.0529,1.6841
2023-07-03,440,2024-06-21,c,15.92,15.33,16.85,0.1258,0.1354,50,5,0.4328,0.0076,1.5988,-0.0501,1.5619
2023-07-03,445,2024-06-21,c,13.24,12.71,13.81,0.1217,0.129,5,0,0.3943,0.0077,1.4988,-0.0469,1.4331
2023-07-03,450,2024-06-21,c,11.26,10.86,11.57,0.1179,0.1226,25,0,0.3545,0.0077,1.4745,-0.0433,1.297
2023-07-03,455,2024-06-21,c,9.17,8.84,9.44,0.1148,0.119,18,0,0.3154,0.0076,1.4401,-0.0397,1.1603
2023-07-03,460,2024-06-21,c,7.67,7.4,8,0.1127,0.1171,9,1,0.2776,0.0074,1.3951,-0.0362,1.0264
2023-07-03,465,2024-06-21,c,6.29,6.05,6.54,0.1108,0.1146,3,0,0.242,0.007,1.189,-0.0326,0.8984
2023-07-03,470,2024-06-21,c,5.18,5,5.4,0.1091,0.1126,1,0,0.2096,0.0066,1.1183,-0.0292,0.7809
2023-07-03,475,2024-06-21,c,4.18,4.07,4.26,0.1081,0.11,16,0,0.1803,0.006,1.0398,-0.0259,0.6739
2023-07-03,480,2024-06-21,c,3.43,3.3,3.6,0.1067,0.1099,5,0,0.1547,0.0055,0.9524,-0.023,0.5793
2023-07-03,485,2024-06-21,c,2.81,2.62,2.87,0.1058,0.1087,1,0,0.1322,0.005,0.8613,-0.0203,0.4962
2023-07-03,490,2024-06-21,c,2.38,1.85,3,0.1013,0.116,8,0,0.1126,0.0044,0.7671,-0.0179,0.4235
2023-07-03,495,2024-06-21,c,1.95,1.44,2.48,0.1006,0.1158,5,0,0.0951,0.0039,0.6785,-0.0156,0.3582
2023-07-03,500,2024-06-21,c,1.57,1.05,2.1,0.0986,0.1159,6,0,0.0793,0.0034,0.5951,-0.0134,0.2991
2023-07-03,505,2024-06-21,c,1.27,0.69,1.78,0.0955,0.1167,0,0,0.0654,0.003,0.5182,-0.0114,0.2471
2023-07-03,510,2024-06-21,c,1.02,0.65,1.45,0.0987,0.1159,20,0,0.0539,0.0026,0.4435,-0.0096,0.204
2023-07-03,515,2024-06-21,c,0.56,0,4.94,0,0.1766,0,0,0.0345,0.0018,0.2947,-0.006,0.1309
2023-07-03,520,2024-06-21,c,0.44,0,2.2,0,0.1465,6,0,0.0274,0.0015,0.234,-0.0049,0.104
2023-07-03,525,2024-06-21,c,0.35,0,5.07,0,0.188,8,0,0.0225,0.0012,0.2414,-0.0042,0.0855
2023-07-03,530,2024-06-21,c,0.27,0,5,0,0.1936,1,0,0.0179,0.001,0.1973,-0.0034,0.0683
2023-07-03,535,2024-06-21,c,0.21,0,5.07,0,0.1991,5,0,0.0143,0.0008,0.1584,-0.0028,0.0546
2023-07-03,540,2024-06-21,c,0.16,0,5,0,0.2045,0,0,0.0113,0.0007,0.1268,-0.0022,0.043
2023-07-03,545,2024-06-21,c,0.13,0,4.97,0,0.2086,0,0,0.0089,0.0006,0.0994,-0.0018,0.034
2023-07-03,550,2024-06-21,c,0.09,0,0.79,0,0.1438,1,0,0.0065,0.0004,0.0791,-0.0014,0.025
